   0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
   0.000 87040.500 173746.094 259798.188 344908.406 428828.312 511354.406 592327.812 671630.625 749179.375 824917.812 898809.938 970833.500 1040975.562 1109229.125 1175590.125 1240056.625 1302627.875 1363303.375 1422082.875 1478966.250 1533953.625 1587045.000 1638240.125 1687539.125 1734942.000 1780448.875 1824059.500 1865774.125 1905592.625 1943514.875 1979541.125 2013671.250 2045905.125 2076243.000 2104684.750 2131230.250 2155879.750 2178633.250 2199490.500 2218451.750 2235516.750 2250685.750 2263958.500 2275335.250 2284815.750 2292400.250 2298088.500 2301881.000 2303777.000 2303777.000 2301881.000 2298088.500 2292400.250 2284815.750 2275335.250 2263958.500 2250685.750 2235516.750 2218451.750 2199490.500 2178633.250 2155879.750 2131230.250 2104684.750 2076243.000 2045905.125 2013671.250 1979541.125 1943514.875 1905592.625 1865774.125 1824059.500 1780448.875 1734942.000 1687539.125 1638240.125 1587045.000 1533953.625 1478966.250 1422082.875 1363303.375 1302627.875 1240056.625 1175590.125 1109229.125 1040975.562 970833.500 898809.938 824917.812 749179.375 671630.625 592327.812 511354.406 428828.312 344908.406 259798.188 173746.094 87040.500    0.000
   0.000 94015.258 187668.781 280616.438 372546.719 463191.312 552330.375 639792.375 725449.875 809212.812 891020.312 970833.500 1048628.375 1124391.000 1198113.875 1269792.500 1339424.875 1407010.125 1472547.625 1536037.250 1597478.875 1656872.375 1714218.000 1769515.625 1822765.000 1873966.375 1923119.750 1970225.000 2015282.250 2058291.500 2099252.750 2138165.500 2175030.500 2209847.500 2242616.250 2273337.250 2302010.000 2328634.750 2353211.500 2375740.000 2396220.750 2414653.000 2431037.500 2445373.750 2457662.250 2467902.500 2476094.750 2482239.000 2486335.000 2488383.000 2488383.000 2486335.000 2482239.000 2476094.750 2467902.500 2457662.250 2445373.750 2431037.500 2414653.000 2396220.750 2375740.000 2353211.500 2328634.750 2302010.000 2273337.250 2242616.250 2209847.500 2175030.500 2138165.500 2099252.750 2058291.500 2015282.250 1970225.000 1923119.750 1873966.375 1822765.000 1769515.625 1714218.000 1656872.375 1597478.875 1536037.250 1472547.625 1407010.125 1339424.875 1269792.500 1198113.875 1124391.000 1048628.375 970833.500 891020.312 809212.812 725449.875 639792.375 552330.375 463191.312 372546.719 280616.438 187668.781 94015.258    0.000
   0.000 100807.820 201227.781 300890.875 399463.062 496656.688 592236.000 686017.062 777863.188 867677.938 955396.000 1040975.562 1124391.000 1205627.500 1284676.750 1361534.000 1436197.250 1508665.625 1578938.125 1647014.875 1712895.625 1776580.375 1838069.000 1897361.750 1954458.375 2009359.000 2062063.625 2112572.250 2160885.000 2207001.500 2250922.000 2292646.500 2332174.750 2369507.250 2404643.750 2437584.250 2468328.750 2496877.000 2523229.250 2547385.500 2569345.750 2589109.750 2606678.250 2622050.250 2635226.500 2646206.750 2654990.750 2661578.750 2665970.750 2668166.750 2668166.750 2665970.750 2661578.750 2654990.750 2646206.750 2635226.500 2622050.250 2606678.250 2589109.750 2569345.750 2547385.500 2523229.250 2496877.000 2468328.750 2437584.250 2404643.750 2369507.250 2332174.750 2292646.500 2250922.000 2207001.500 2160885.000 2112572.250 2062063.625 2009359.000 1954458.375 1897361.750 1838069.000 1776580.375 1712895.625 1647014.875 1578938.125 1508665.625 1436197.250 1361534.000 1284676.750 1205627.500 1124391.000 1040975.562 955396.000 867677.938 777863.188 686017.062 592236.000 496656.688 399463.062 300890.875 201227.781 100807.820    0.000
   0.000 107417.500 214421.688 320619.375 425654.656 529221.000 631067.125 730997.062 828865.250 924568.812 1018038.312 1109229.125 1198113.875 1284676.750 1368908.750 1450805.500 1530364.125 1607583.875 1682464.000 1755004.250 1825204.625 1893064.875 1958585.250 2021765.500 2082605.875 2141106.250 2197266.500 2251086.750 2302567.000 2351707.250 2398507.500 2442967.750 2485088.000 2524868.250 2562308.500 2597408.500 2630168.750 2660589.000 2688669.250 2714409.250 2737809.250 2758869.250 2777589.500 2793969.500 2808009.750 2819709.750 2829069.750 2836089.750 2840769.750 2843109.750 2843109.750 2840769.750 2836089.750 2829069.750 2819709.750 2808009.750 2793969.500 2777589.500 2758869.250 2737809.250 2714409.250 2688669.250 2660589.000 2630168.750 2597408.500 2562308.500 2524868.250 2485088.000 2442967.750 2398507.500 2351707.250 2302567.000 2251086.750 2197266.500 2141106.250 2082605.875 2021765.500 1958585.250 1893064.875 1825204.625 1755004.250 1682464.000 1607583.875 1530364.125 1450805.500 1368908.750 1284676.750 1198113.875 1109229.125 1018038.312 924568.812 828865.250 730997.062 631067.125 529221.000 425654.656 320619.375 214421.688 107417.500    0.000
   0.000 113843.906 227249.766 339800.875 451120.031 560882.375 668821.562 774729.938 878453.250 979882.375 1078943.750 1175590.125 1269792.500 1361534.000 1450805.500 1537601.625 1621920.000 1703759.375 1783119.375 1859999.375 1934399.625 2006319.750 2075759.875 2142720.000 2207200.250 2269200.250 2328720.500 2385760.750 2440320.750 2492400.750 2542001.000 2589121.250 2633761.250 2675921.500 2715601.500 2752801.500 2787521.500 2819761.750 2849521.750 2876801.750 2901601.750 2923921.750 2943762.000 2961122.000 2976002.000 2988402.000 2998322.000 3005762.000 3010722.000 3013202.000 3013202.000 3010722.000 3005762.000 2998322.000 2988402.000 2976002.000 2961122.000 2943762.000 2923921.750 2901601.750 2876801.750 2849521.750 2819761.750 2787521.500 2752801.500 2715601.500 2675921.500 2633761.250 2589121.250 2542001.000 2492400.750 2440320.750 2385760.750 2328720.500 2269200.250 2207200.250 2142720.000 2075759.875 2006319.750 1934399.625 1859999.375 1783119.375 1703759.375 1621920.000 1537601.625 1450805.500 1361534.000 1269792.500 1175590.125 1078943.750 979882.375 878453.250 774729.938 668821.562 560882.375 451120.031 339800.875 227249.766 113843.906    0.000
   0.000 120086.859 239711.656 358434.812 475858.469 591639.875 705498.250 817214.375 926625.625 1033616.812 1138110.375 1240056.625 1339424.875 1436197.250 1530364.125 1621920.000 1710862.250 1797189.500 1880901.375 1961997.375 2040477.375 2116341.500 2189589.750 2260221.500 2328237.750 2393637.750 2456421.750 2516590.000 2574142.000 2629078.000 2681398.000 2731102.250 2778190.250 2822662.250 2864518.500 2903758.500 2940382.500 2974390.500 3005782.500 3034558.750 3060718.750 3084262.500 3105190.750 3123502.750 3139198.750 3152278.750 3162742.750 3170590.750 3175822.750 3178438.750 3178438.750 3175822.750 3170590.750 3162742.750 3152278.750 3139198.750 3123502.750 3105190.750 3084262.500 3060718.750 3034558.750 3005782.500 2974390.500 2940382.500 2903758.500 2864518.500 2822662.250 2778190.250 2731102.250 2681398.000 2629078.000 2574142.000 2516590.000 2456421.750 2393637.750 2328237.750 2260221.500 2189589.750 2116341.500 2040477.375 1961997.375 1880901.375 1797189.500 1710862.250 1621920.000 1530364.125 1436197.250 1339424.875 1240056.625 1138110.375 1033616.812 926625.625 817214.375 705498.250 591639.875 475858.469 358434.812 239711.656 120086.859    0.000
   0.000 126146.266 251807.141 376520.875 499869.500 621493.062 741096.562 858449.750 973381.625 1085771.375 1195537.625 1302627.875 1407010.125 1508665.625 1607583.875 1703759.375 1797189.500 1887872.875 1975808.625 2060996.500 2143436.500 2223128.750 2300072.750 2374268.750 2445716.500 2514416.750 2580368.750 2643572.750 2704028.750 2761736.750 2816696.750 2868908.750 2918373.000 2965089.000 3009057.250 3050277.250 3088749.000 3124473.250 3157449.250 3187677.250 3215157.250 3239889.250 3261873.250 3281109.250 3297597.250 3311337.250 3322329.250 3330573.250 3336069.250 3338817.250 3338817.250 3336069.250 3330573.250 3322329.250 3311337.250 3297597.250 3281109.250 3261873.250 3239889.250 3215157.250 3187677.250 3157449.250 3124473.250 3088749.000 3050277.250 3009057.250 2965089.000 2918373.000 2868908.750 2816696.750 2761736.750 2704028.750 2643572.750 2580368.750 2514416.750 2445716.500 2374268.750 2300072.750 2223128.750 2143436.500 2060996.500 1975808.625 1887872.875 1797189.500 1703759.375 1607583.875 1508665.625 1407010.125 1302627.875 1195537.625 1085771.375 973381.625 858449.750 741096.562 621493.062 499869.500 376520.875 251807.141 126146.266    0.000
   0.000 132022.094 263536.156 394059.000 523153.125 650441.812 775616.312 898435.750 1018721.125 1136346.000 1251225.000 1363303.375 1472547.625 1578938.125 1682464.000 1783119.375 1880901.375 1975808.625 2067840.375 2156996.250 2243276.250 2326680.250 2407208.500 2484860.250 2559636.250 2631536.250 2700560.250 2766708.500 2829980.250 2890376.250 2947896.250 3002540.250 3054308.500 3103200.500 3149216.500 3192356.500 3232620.500 3270008.750 3304520.500 3336156.500 3364916.750 3390800.500 3413808.750 3433940.750 3451196.750 3465576.750 3477080.750 3485708.750 3491460.750 3494336.750 3494336.750 3491460.750 3485708.750 3477080.750 3465576.750 3451196.750 3433940.750 3413808.750 3390800.500 3364916.750 3336156.500 3304520.500 3270008.750 3232620.500 3192356.500 3149216.500 3103200.500 3054308.500 3002540.250 2947896.250 2890376.250 2829980.250 2766708.500 2700560.250 2631536.250 2559636.250 2484860.250 2407208.500 2326680.250 2243276.250 2156996.250 2067840.375 1975808.625 1880901.375 1783119.375 1682464.000 1578938.125 1472547.625 1363303.375 1251225.000 1136346.000 1018721.125 898435.750 775616.312 650441.812 523153.125 394059.000 263536.156 132022.094    0.000
   0.000 137714.297 274898.688 411049.062 545709.125 678486.000 809057.438 937172.312 1062643.875 1185340.125 1305172.125 1422082.875 1536037.250 1647014.875 1755004.250 1859999.375 1961997.375 2060996.500 2156996.250 2249996.250 2339996.250 2426996.000 2510996.250 2591996.000 2669996.250 2744996.250 2816996.000 2885996.250 2951996.000 3014996.250 3074996.250 3131996.000 3185996.250 3236996.250 3284996.250 3329996.250 3371996.500 3410996.500 3446996.500 3479996.500 3509996.750 3536996.500 3560996.750 3581996.500 3599996.750 3614996.750 3626996.500 3635996.750 3641996.500 3644996.750 3644996.750 3641996.500 3635996.750 3626996.500 3614996.750 3599996.750 3581996.500 3560996.750 3536996.500 3509996.750 3479996.500 3446996.500 3410996.500 3371996.500 3329996.250 3284996.250 3236996.250 3185996.250 3131996.000 3074996.250 3014996.250 2951996.000 2885996.250 2816996.000 2744996.250 2669996.250 2591996.000 2510996.250 2426996.000 2339996.250 2249996.250 2156996.250 2060996.500 1961997.375 1859999.375 1755004.250 1647014.875 1536037.250 1422082.875 1305172.125 1185340.125 1062643.875 937172.312 809057.438 678486.000 545709.125 411049.062 274898.688 137714.297    0.000
   0.000 143222.891 285894.688 427491.094 567537.625 705625.500 841419.812 974659.312 1105149.750 1232753.875 1357379.250 1478966.250 1597478.875 1712895.625 1825204.625 1934399.625 2040477.375 2143436.500 2243276.250 2339996.250 2433596.250 2524076.000 2611436.250 2695676.000 2776796.250 2854796.250 2929676.000 3001436.250 3070076.000 3135596.250 3197996.250 3257276.000 3313436.250 3366476.250 3416396.250 3463196.500 3506876.500 3547436.750 3584876.500 3619196.750 3650396.750 3678476.500 3703436.750 3725276.500 3743996.750 3759596.750 3772076.750 3781436.750 3787676.750 3790796.750 3790796.750 3787676.750 3781436.750 3772076.750 3759596.750 3743996.750 3725276.500 3703436.750 3678476.500 3650396.750 3619196.750 3584876.500 3547436.750 3506876.500 3463196.500 3416396.250 3366476.250 3313436.250 3257276.000 3197996.250 3135596.250 3070076.000 3001436.250 2929676.000 2854796.250 2776796.250 2695676.000 2611436.250 2524076.000 2433596.250 2339996.250 2243276.250 2143436.500 2040477.375 1934399.625 1825204.625 1712895.625 1597478.875 1478966.250 1357379.250 1232753.875 1105149.750 974659.312 841419.812 705625.500 567537.625 427491.094 285894.688 143222.891    0.000
